epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,112.991,1.33703,1.41983,1.15041,1,0.18742,0.36558,0.18519,2.11356,3.60977,1.80972,0.00149537,0.00149537,0.00149537
106,114.037,1.48519,1.40956,1.09219,1,0.18742,0.36558,0.18519,2.11356,3.60977,1.80972,0.00149372,0.00149372,0.00149372
107,115.046,1.44752,1.27717,1.114,1,0.18742,0.36558,0.18519,2.11356,3.60977,1.80972,0.00149207,0.00149207,0.00149207
108,116.098,1.41726,1.25223,1.15612,0.86911,0.2,0.47836,0.27067,2.12771,3.32935,1.74158,0.00149041,0.00149041,0.00149041
109,117.095,1.51986,1.51235,1.03811,0.86911,0.2,0.47836,0.27067,2.12771,3.32935,1.74158,0.00148876,0.00148876,0.00148876
110,118.192,1.14535,0.97085,1.05069,0.86911,0.2,0.47836,0.27067,2.12771,3.32935,1.74158,0.00148711,0.00148711,0.00148711
111,119.21,1.41163,1.6149,1.07241,0.86911,0.2,0.47836,0.27067,2.12771,3.32935,1.74158,0.00148546,0.00148546,0.00148546
112,120.374,1.3457,1.37222,1.16078,0.86771,0.4945,0.53389,0.25351,2.25085,3.18851,1.7389,0.00148381,0.00148381,0.00148381
113,121.431,1.36308,1.4879,1.15468,0.86771,0.4945,0.53389,0.25351,2.25085,3.18851,1.7389,0.00148216,0.00148216,0.00148216
114,122.532,1.28298,1.62335,1.10015,0.86771,0.4945,0.53389,0.25351,2.25085,3.18851,1.7389,0.00148051,0.00148051,0.00148051
115,123.543,1.22646,1.59116,1.01963,0.86771,0.4945,0.53389,0.25351,2.25085,3.18851,1.7389,0.00147886,0.00147886,0.00147886
116,124.589,1.26689,1.1616,1.08113,0.84913,0.2,0.53415,0.19202,2.29621,3.25761,1.77003,0.00147721,0.00147721,0.00147721
117,125.629,1.48745,1.39289,1.12627,0.84913,0.2,0.53415,0.19202,2.29621,3.25761,1.77003,0.00147556,0.00147556,0.00147556
118,126.715,1.5037,1.51035,1.16369,0.84913,0.2,0.53415,0.19202,2.29621,3.25761,1.77003,0.00147391,0.00147391,0.00147391
